"Age","WA_Tjul","WAPLS_Tjul","MAT_Tjul","RF_Tjul","ERT_Tjul","BRT_Tjul","WA_Tjan","WAPLS_Tjan","MAT_Tjan","RF_Tjan","ERT_Tjan","BRT_Tjan","MinDist"
4296,14.9812596903953,14.8529342005058,14.6763709628451,14.1488535,14.543776,15.069905141989,-2.58512776996247,0.72796972051256,-1.9070280386803,-2.26033366666667,-2.87562166666666,-0.700647834559003,8.33673256523815
4493,14.5365644459144,14.0848861261045,14.0661403662831,13.8043211666667,13.9766953333333,15.2773749524665,-3.64345301553201,-0.740628817198937,-1.60618605433077,-1.73993833333333,-2.33071816666667,0.657973082602307,7.70985035038857
4691,14.8300464400443,14.6756897210439,14.633116336543,14.1348388333333,14.5317585,15.0195008606727,-3.01578359377287,-0.728378331144172,-1.87179477911386,-3.308106,-4.02230983333333,-2.09011491567862,6.43044916232474
4889,14.8122028396896,14.2597768355428,14.7727012497889,14.3035306666667,14.2016815,15.2874106381711,-3.2570958800686,-0.920206851310288,-1.86220151609653,-2.280268,-2.4664665,-1.53954636746747,9.53125134380451
5087,14.8141995984468,15.0711812239805,14.6701582383368,14.2546285,14.5839873333333,15.4321066495794,-2.57054784250871,0.611685968104451,-1.91023164173594,-2.3412345,-2.90508466666666,-1.9544732888367,9.92332732823179
5284,14.3384946428602,13.9252969830305,14.3234239075983,13.6364096666667,13.8624391666667,14.2950876198907,-3.41437755237023,-1.71722784852004,-1.7029180845182,-2.48974533333333,-2.98799766666666,-0.836762754393306,9.83079285778326
5528,14.9598776109689,14.7356359871398,14.4414998961581,14.1030531666667,14.5609105,15.6592191974585,-2.8412332963567,1.43660087270912,-1.46505357796332,-1.3577985,-1.47515366666667,-0.0431327822148971,8.97864060950639
5777,14.828901110824,14.0441832389504,14.1415253236618,14.1746153333333,14.0756558333333,14.9536296564284,-3.31656559800561,-0.853379071678884,-1.40182562392257,-1.39573516666667,-2.47530416666667,-1.66992233679211,9.62823435520131
6027,14.4113476560929,13.8569062102942,14.4323902557978,14.268768,14.0319428333333,14.7744610573661,-3.20925239217003,-1.54617881460485,-1.6212151212375,-3.25424333333333,-4.34788483333333,-2.76083633422672,11.5768480120594
6277,14.923151112333,15.0706565805338,14.4758698827672,14.2337975,14.370983,15.5265599420951,-2.63733796505344,0.789013922705655,-1.48883074018933,-1.54765533333333,-1.96216466666667,-0.686732118925661,12.1688970644572
6526,14.8875563365674,15.066455155115,13.5564398193819,14.2332103333333,14.2901125,15.3828377748775,-3.61333179690278,-1.10537779312425,-2.20680307209497,-2.69596933333333,-3.69313416666667,-2.23651649120873,13.128451560399
6774,14.9418935450183,15.2229633089595,14.5569236922554,14.8119135,14.7525283333333,16.0269484884278,-3.44814884893043,-0.598728583882626,-1.52533033603424,-2.55570083333333,-3.4492665,-1.67136270141622,13.0228864051237
7008,14.54423004002,14.8915341619468,14.7147783629281,14.5234866666667,14.5121878333333,15.8893868187478,-5.09153757180199,-2.3317196656813,-1.88369139696034,-4.25445733333333,-5.40080066666666,-3.82407532643179,11.9736118945813
7242,12.8057307040192,13.2726651609365,14.6466689324622,12.9322581666667,13.2355375,13.2073747394294,-4.79146087196264,-2.56738053980139,-1.89780295535374,-3.7669475,-4.31469416666667,-4.45573370394099,12.6457394345925
7476,14.9933087198921,15.0381741402291,15.020562717387,15.0150383333333,14.9625198333333,15.2525241711313,-4.2300255953804,-1.34838015421856,-2.73840257206851,-4.40311766666667,-4.925052,-4.06665380972767,10.9090065832609
7717,14.8829692050608,14.7010133338218,14.513026677611,14.3074218333333,14.4699065,14.9923701837204,-4.99257983885934,-2.97537904820599,-1.99958278251949,-4.84126816666666,-5.16899083333333,-4.20763338241459,9.36364325078402
8008,14.6411772015495,14.2437604495683,13.7802568744905,13.570281,13.7828578333333,14.8771977057277,-5.07163003634468,-2.69769671526506,-2.05310198733661,-4.18585983333333,-4.839686,-4.2462047629872,9.39668479185565
8298,12.4233115764556,12.4417422939465,14.0388453700143,13.2080665,13.2629283333333,12.8453939679739,-6.34616069102255,-4.46452614062288,-2.34656641414962,-4.0117625,-5.52725649999999,-4.01513259946077,7.65736899131841
8492,14.0813582798471,14.0406389441081,14.2584059724518,13.9338923333333,13.9784178333333,14.4314753489374,-5.00770948938061,-2.45417229575316,-1.72227732719825,-3.740474,-3.85924833333333,-4.04032964456034,7.77312312785731
8628,12.3369696394896,13.4128803268812,13.1243308229756,13.1964138333333,13.2218716666667,13.4377867081936,-6.37612131469539,-3.91288124863725,-2.92880571953121,-3.32173566666667,-4.99684833333333,-3.1853173429048,8.39200828845067
8764,12.8016218070484,12.7435855599922,13.1947613942112,12.9214593333333,12.6532783333333,13.2498750472177,-6.34329250815343,-4.8105089181329,-4.72925408977731,-5.3510605,-5.97591916666667,-5.00326535953673,10.6270989592758
8905,12.4573526521429,12.9583035915426,13.0079600047601,12.9726508333333,12.6877476666667,12.8182383238541,-6.39155649897565,-4.18965694501363,-2.14247466393787,-4.70162633333333,-5.36714266666667,-4.38866130009816,12.3398679461019
9084,12.7472191526111,12.2691019916015,12.4972040556258,13.0553481666667,12.528748,12.1710696360424,-5.20234482871362,-4.27253477856242,-2.66114963171027,-4.03351233333333,-4.75503266666667,-4.33658716103996,15.3515002152322
9262,12.5812885765401,12.4856179124685,12.2147572044834,13.412301,12.9871703333333,12.743611523332,-6.25398607366111,-5.48055829677049,-4.9972628115454,-3.97402183333333,-5.24098,-5.07879591138784,17.6916702779944
9441,12.0306965156976,12.29639821986,12.1524096280338,12.4687323333333,12.0524098333333,11.6227661627348,-6.45022612001073,-4.73164915274872,-2.67698629776027,-2.92472933333333,-4.05187916666667,-3.05867639540903,14.1440243479509
9619,12.4422337575394,11.7546937058321,11.6678991297118,12.8230855,12.2104396666667,12.2083810538512,-6.3955462303697,-5.93501334812047,-8.66667421013798,-4.02568583333333,-5.73510433333333,-5.86954363766408,19.1454214567885
9797,12.0054296921567,12.5277481295315,12.2285258268315,12.4530388333333,11.9943213333333,12.0063259067241,-6.10214691845636,-3.38651733117925,-2.13448148773707,-3.75285916666667,-4.55183983333333,-4.35811780077372,13.6507265328995
9976,11.1651447592557,10.9536773344409,11.5239229539785,11.1858761666667,11.0148793333333,10.3280577586802,-6.86453281796301,-5.64042810414264,-4.72312601876792,-4.4253845,-5.17389916666666,-3.9193109181951,9.99622371327257
10154,11.2382259735024,10.6693471376338,11.6222716885591,12.2668725,11.6719798333333,12.143980087307,-6.86255141291344,-4.6084534553407,-5.7647280774703,-3.51512533333333,-4.39394716666667,-2.81727702671207,10.806781761063
10333,11.0451585776769,10.5126271519003,11.1659375871163,11.59593,11.2731158333333,11.2368904434806,-7.10788234836405,-6.64684598474095,-4.77221348798186,-3.87970666666667,-5.07572233333333,-2.26807668899792,7.69980652890246
10511,11.0447350610316,10.0419247996123,11.5342249680037,11.3753501666667,10.9826123333333,9.36010217881296,-7.27392216312347,-7.04033192439698,-5.58998049787174,-4.91634766666667,-5.74748733333333,-4.46444879464801,8.63609246592234
10690,11.0657370522114,11.2034569998453,11.3153731591958,11.7145881666667,11.5424721666667,11.3662902891381,-7.0705298474885,-4.90302881151452,-5.32686777958346,-4.98080366666667,-5.255493,-3.5301245913726,9.34729721291497
10868,10.982178409067,10.3205839359733,11.300119869255,11.3807525,10.9665775,9.87898576537511,-8.89664075727795,-8.44671267575119,-4.84289633676063,-5.14067783333333,-5.6715,-5.10312510055037,9.99797620952846
11046,11.28433040927,10.9096221256077,10.945073002459,11.8247366666667,11.0498491666667,11.4686710446565,-6.85701041840311,-5.74477626971673,-4.73986415257181,-5.22128666666667,-5.53757266666666,-4.51163145102992,11.0009714471257
11136,11.5212947076827,11.9440012880992,10.5429232290347,10.4232208333333,10.5314786666667,8.99302016714419,-6.9075249476042,-7.35951774842032,-5.04175788519043,-5.23627483333334,-6.36715616666666,-4.37807393095062,12.3988478599714
11225,11.4487838090192,10.7232690410755,10.1365493005405,9.96412566666667,9.857089,8.73582904992525,-6.94214955892175,-9.46935962382947,-4.92885137285818,-6.41284766666667,-7.71980483333333,-6.35956486067152,19.1074207842144
11314,11.8863571076695,11.7953951914159,10.1473155850874,10.1159226666667,9.89844166666667,10.1316511599397,-6.81984446346388,-7.93043282878674,-4.92067804171513,-6.58096316666667,-7.79978283333333,-5.89142882199592,14.5480271702993
11403,11.9230142621332,11.6534725078588,10.6268339597632,11.2974846666667,11.0783596666667,10.8072636437153,-6.96403260565154,-8.60498970669666,-6.1018528680353,-6.760165,-8.03222833333333,-7.51699117292909,11.351443308064
11492,13.4242427358413,13.3204523613608,8.99555643804338,11.6958636666667,11.6721811666667,11.6615043161788,-6.85040311740619,-9.2769320876021,-9.78203856344433,-9.30485166666667,-9.800255,-9.4083804174556,15.2007883507895
11582,14.7604707070552,13.5210147866029,10.8788818066756,14.1582355,13.7490301666666,12.9602584631737,-6.99314131433281,-11.2767399744201,-8.63731843734025,-9.125551,-9.89191316666667,-10.5518971326554,18.9051783713431
11667,14.7105559493433,14.2223107857842,11.480376436315,12.8118975,13.5169768333333,13.2535096229087,-6.8092590110447,-9.95534557346506,-9.13794940947955,-7.76245466666667,-7.2918095,-8.96787419885716,26.2576715282832
11751,15.1425502259023,14.7020090232253,18.7988886024517,15.030483,14.5584868333333,13.5197484803556,-6.94338530813672,-14.4684442789734,-10.2722817898864,-6.98269866666667,-8.04739616666666,-9.15128901213761,22.8588683623671
11835,15.0914756433905,13.9792260398461,18.7996330385416,13.526195,13.8574751666667,12.637216056077,-6.68531751659735,-12.5963523298597,-10.2726374460956,-6.2810165,-7.9099715,-7.53321743010595,23.768096537385
11961,14.7799633215837,12.984594812324,18.7969054726632,13.6172748333333,13.6803536666666,11.8979228989969,-7.56815735769826,-15.3883637039858,-10.2717299854843,-7.705202,-8.554257,-10.1205647439614,23.6149620044849
12003,15.18690999185,13.8153678960399,18.7977318060515,14.5861626666667,14.2967311666667,11.9691510248061,-7.00823485671086,-14.7952020120952,-10.272528107195,-7.5721105,-8.1260915,-9.31424917582564,21.253366843141
12087,11.7733700611414,12.9870562180592,9.35894173719916,9.4502745,10.5438371666667,10.6536398660286,-6.80167604672706,-8.65383774304464,-8.59448427911831,-5.18156316666667,-8.12556133333334,-6.05795910929466,18.9407345349908
12801,15.1834675948205,14.8615100475174,18.7955840545473,13.8885155,14.2675988333333,12.6688066562285,-6.66893714905209,-11.1278055092056,-10.268715901157,-6.917186,-7.8413795,-10.0023167849132,24.0123605700327
12883,13.8205819030739,12.5491412404172,8.36448342919933,10.3543488333333,12.013171,9.6205761240105,-6.82914020814591,-11.2712069303634,-10.8750315384434,-8.24744466666667,-8.5719325,-10.0735314684278,23.9871571226549
12908,13.8172645462241,14.0652352088074,10.2588794605189,12.3379355,13.3634403333333,11.881385632269,-7.20735630146093,-11.5381968716166,-10.743361918648,-9.9449675,-10.6324736666667,-12.4246396832785,12.6379604195758
12933,13.4363138757727,12.2653133104069,9.00270097946977,11.4259131666667,11.9811583333333,10.092471798723,-6.87178369424263,-10.8962467760093,-9.77694290348272,-7.95837716666667,-9.70519116666667,-10.0213566596908,15.3723314015233
12959,14.2551591148995,13.5626808973786,12.4545765115266,11.7967061666667,12.9405726666667,11.8783401390996,-6.88066255230073,-11.4416173804818,-10.3907158447198,-8.21339466666666,-8.8238725,-9.38195886004133,23.6835200527333
12971,13.9470602912091,12.9736816003607,12.4093044575576,12.0381311666667,12.6738958333333,12.5164008927848,-6.88445916984494,-10.6628754016904,-8.940125684889,-7.41838133333333,-7.868004,-7.85890688786934,26.5016689122829
13009,14.2445889237822,13.2360557595988,11.567340689187,11.0595296666667,12.5738163333333,10.6811507929702,-6.45433192363809,-10.5321871265501,-9.03370267252214,-6.82139083333333,-8.42116349999999,-8.84641986826542,26.5694271881512
13034,12.6049506572853,12.4540280455065,10.0320223378289,10.7590596666667,11.6220543333333,9.79196336485813,-6.87385748571167,-9.95867569120814,-7.95037116765987,-7.34372533333333,-8.83667866666667,-8.42255727264311,24.0684744631945
13072,12.5887926743316,12.5541017280581,10.2815711359734,11.601441,11.6987376666667,11.8683635483827,-6.96921450882948,-10.3814324298316,-6.42232438858388,-7.80799383333334,-9.11947066666667,-9.00943495205901,22.3244466499077
13110,12.7877115500551,13.0245831690267,10.7798003878486,12.4095481666667,12.6482818333333,12.5840197889276,-6.84747582875935,-9.53039024580331,-5.41172705178756,-8.4959945,-9.02672066666667,-8.42471319567575,19.1133848609089
13135,13.3704331975569,12.1794581882397,10.4519857033266,12.67029,12.4696256666667,10.5968320888717,-6.32368065264178,-9.06158701896148,-7.22474946906891,-4.60019633333333,-7.9935105,-8.35600462406666,24.5043821064557
13304,12.4297752182992,12.1307217561935,9.69625509820734,11.080653,11.6123095,11.3701454530225,-7.31018049585575,-11.4985246860804,-8.45358484533386,-8.603056,-9.43793116666667,-9.22644241844743,22.2968368878226
13615,14.3245483701716,13.5504825668693,9.22385601847858,14.4528986666667,12.9677663333333,13.8095218643768,-6.45715333364654,-8.51166892106574,-9.38129537115075,-6.00333866666667,-8.39189783333334,-7.47093134141589,17.7716224172313
0,15.2708001248925,16.0955548606053,16.2895032302581,15.8668288333333,16.0279993333333,17.2351057055674,-13.1817723767075,-13.0963218577629,-11.852064782286,-12.7796416666667,-13.3670538333333,-14.2195179304142,6.60252232608694
34,15.0223681807921,15.5035188267943,14.9481666521621,15.7417181666667,15.9072183333333,16.6475107671926,-15.8228955743881,-13.9841026943959,-10.7639655076003,-11.9434305,-11.8520346666667,-12.0259140452323,5.01334985471767
101,15.7830293656969,16.6804989512548,14.9243616804447,15.508508,15.6443858333333,16.2735881375524,-12.4885075590115,-13.1326548618684,-11.3671124065671,-10.960666,-10.7005853333333,-10.2278940059602,8.71712425177248
168,15.4020586161962,16.2920109788326,14.8887593208438,16.1797548333333,16.0857495,16.6935234044335,-10.0699513929666,-11.1896195680926,-8.84336261002057,-9.01677183333334,-10.174941,-8.78616140486737,6.89349862550199
202,15.3203706260459,15.7312567883941,14.4368804128209,15.3789935,15.72821,15.8262425207999,-10.0892202093564,-10.2491397248623,-10.1970589291594,-10.7168423333333,-10.2968451666667,-10.2853090750322,5.36019354590703
269,15.0807389977466,16.0873253425806,15.1734369107291,15.7539438333333,16.1268436666667,16.7222128554029,-11.6742536348096,-11.3678389891773,-11.2710743579394,-12.0263186666667,-10.905147,-11.4728790525823,8.34831974728085
313,16.1674236263115,16.6603803099104,15.8202888099375,15.9307876666667,16.1758578333333,16.9243132504046,-8.30479243563077,-11.3218195891625,-7.76911411229726,-10.0377773333333,-9.49160966666666,-7.8179513510808,7.18723853205728
336,14.6609002329878,15.4646298674816,14.934954415508,15.1327168333333,15.3953375,16.6479094530075,-14.6341062168096,-11.9828428680246,-11.415880708036,-12.8310616666667,-11.0475718333333,-11.1702864840657,9.38315666719215
370,15.2205839601503,16.2174443781246,14.4693968123696,15.5159645,15.7930025,16.2178517236647,-7.29106872115666,-9.72377978217589,-12.7490367062118,-7.03281016666667,-7.78188666666667,-6.21663516562008,10.9876754917387
458,15.8361411532574,16.4901254422279,14.5716681404727,16.1955873333333,16.2738153333333,17.1624909840518,-7.10037817558024,-9.04928082946995,-9.55976302945207,-6.83915166666666,-7.58714283333333,-6.47753662413492,8.19351767045366
538,15.5966789152257,16.4385337645121,14.9922950090405,15.7623733333333,16.0005011666667,17.0405366428635,-9.33124907072282,-10.5475182616196,-11.6503564434483,-8.97865133333334,-9.9992345,-8.65970081360536,6.29563269393976
606,16.2252745827793,17.0243149143931,15.9559867804362,15.9904435,16.2939033333333,16.8826112936337,-7.47024760732984,-9.42983413278387,-8.392197482669,-8.61672383333334,-9.35652383333333,-8.47631948580922,6.68456555276585
673,15.6454219425016,16.4922698081413,14.8893002512065,15.5876656666667,15.9808166666667,16.7279222097178,-9.55493451808545,-10.4789495534469,-10.4271186741032,-9.35814333333333,-10.3495423333333,-9.96216861930807,8.11970867540275
740,15.5679313424743,16.4051735070136,14.9132380303558,15.289977,15.7753638333333,16.053582083951,-7.67519350727401,-9.44700289597692,-9.67782449540512,-8.95805133333333,-9.75359766666666,-9.20802573933496,8.227794487165
808,16.3483532062147,16.8855356473736,16.0666567685594,16.134105,16.1841468333333,16.7648329963672,-8.00650734466394,-10.291661676352,-8.58499809260654,-9.01935766666667,-10.0093631666667,-9.58069445388314,6.01536390458729
2140,16.487593573265,17.0679425810896,16.3369656791306,16.0506068333333,16.082136,17.2463684423936,-6.84797439361118,-6.93301219017595,-7.71333655654084,-7.04783033333333,-7.8399485,-5.85569748116454,8.37943515231361
2521,16.5513994846091,17.5688810145866,16.3748082681266,16.1706453333333,16.3141056666667,17.5648510488092,-6.87069323611736,-8.24868722949345,-7.98810932822054,-7.47447383333333,-7.9945385,-6.36528111774392,7.39846166573614
2902,16.5146450669889,17.7211212296657,16.5910686076048,16.0708971666667,16.1509425,16.9063627060926,-8.52239773962141,-10.1827765480427,-8.76336165951746,-8.04735983333333,-8.97155666666666,-8.17072030923316,6.00896764153553
3283,16.5658919418792,17.6337079319616,15.9710171186564,16.0560266666667,15.9712,16.5631902177602,-6.67331459924686,-6.92877620184712,-7.03475080227303,-7.276997,-7.39303383333334,-5.86240098912198,11.477774990999
3664,16.6919833383671,18.4582988759416,16.1095742781299,16.2215758333333,16.3941683333333,16.9526385535125,-5.46526591179617,-5.0153842206728,-7.15912279836125,-6.073124,-6.61842466666667,-5.6630017320669,12.6443109943908
4045,16.7694206977739,18.9576485047904,16.718381410068,16.2940825,16.4475341666666,17.6766850410347,-4.94365474784612,-4.58624154243174,-7.18676907369994,-7.147538,-6.83608033333333,-5.68985536228753,21.5851348061041
4426,16.6278596148615,18.1675662876093,16.0035592129905,15.9765128333333,15.613309,17.2609726727521,-6.14537855340552,-5.23033055642873,-6.72225540130458,-7.17422783333333,-6.8683215,-6.28845562313424,16.3546857605517
4813,16.5667176038146,17.6274883387473,16.5668699504924,16.2248886666667,16.3360745,17.3026470724154,-4.71214696202433,-3.5572438993174,-7.93757899782838,-7.4221025,-8.05101816666666,-6.58009719766426,16.0814547247732
5206,16.6639650410975,18.4391444594184,16.3829097475712,16.2925081666667,16.4230645,17.2325366619568,-3.64957328099172,-2.60320252911706,-7.06166147559785,-6.990502,-6.91986549999999,-6.68753449503494,19.2347253488994
5599,16.7033790183024,18.7254581405953,16.6171901262727,16.2618036666667,16.4024063333333,17.3718959766629,-3.82614837688947,-2.92295108976724,-7.10495141091689,-6.95121133333333,-7.30860849999999,-7.07153496086356,21.2038704605072
5992,16.7935929217045,18.7263030314485,16.6474963799701,16.539043,16.5749276666666,17.4477867528529,-2.80400987827375,-1.72330001838569,-6.70281363746187,-5.01584966666667,-6.16078249999999,-4.66835893903539,22.3453738048357
6386,16.7479104613573,18.751282299301,16.6502101342732,16.2292401666667,16.4159636666666,17.3471299403271,-2.70192272433537,-0.596082946967883,-7.24109534852322,-4.466015,-5.11457033333333,-4.20378791877955,24.4848413654092
6779,16.6761892162111,18.7478344872073,16.68182945063,16.3996321666667,16.5155338333333,17.6246882052514,-3.82354726363021,-2.81073316732123,-7.48392230244455,-5.46935466666667,-6.646753,-5.36303230818548,21.9784428481058
7172,16.5180977439647,17.8000046384156,16.4168078136678,15.7023753333333,16.2997985,17.742623974485,-6.79103398581972,-6.05033795079498,-7.91873285368537,-10.1995948333333,-10.9583978333333,-9.59111826256531,15.7878857036965
7565,16.5552211900068,18.1316309451075,16.5190388208279,15.8329008333333,16.0370471666667,17.528774798178,-5.96695676018217,-4.93443196857375,-7.23870424593031,-11.5083431666667,-10.2180518333333,-11.2647280102635,20.9470730919994
7959,16.4463663598973,17.4888276065894,16.6038782603811,15.8236206666667,16.0894953333333,17.3212539240747,-6.61448448974763,-6.53796499279666,-7.2301265949556,-11.1906116666667,-10.7876171666667,-10.6118332061873,18.3447308088719
8352,16.4423726027822,17.8806585426119,16.6053276036034,15.825248,16.3084696666666,17.4449367318737,-7.0097828941959,-7.11168493015004,-7.24022322807194,-11.53562,-12.2919885,-10.9124304505253,18.9061685483335
8745,15.5664656958816,16.952578483222,16.6835716157179,15.6077275,16.2183196666667,17.2552865835486,-11.6817209819515,-10.3857957998552,-9.98212879288396,-11.6585261666667,-12.3328825,-9.02888349795391,14.3610754072623
9096,16.3571716698425,17.5223092390417,16.5446950533836,15.8629395,16.220569,16.8556443717741,-7.02091684471847,-8.03864818722417,-7.04477469800011,-12.1165036666667,-12.192234,-10.5678275272166,17.0755659466485
9448,16.3934894392236,17.7451328948321,16.6014320229085,15.8518635,16.2698711666667,17.040076087066,-7.53065102099154,-8.14986437228922,-7.46864370372539,-12.0880623333333,-12.8644095,-10.3282167524338,19.8435891219953
9799,15.1719007366259,16.2809567821558,15.4613472860817,15.4498636666667,15.7312835,17.1800227130836,-11.0989542548432,-9.65007313711819,-13.8340548266541,-11.0202835,-11.9160276666667,-8.75281192937191,14.3386262035392
10023,14.8830782195774,15.7101983297507,13.6690929704813,14.6729733333333,14.6336845,16.0087553442495,-13.141214420274,-10.9446938418116,-14.0367242021565,-12.0747441666667,-13.5756186666667,-10.7356047413954,11.9939315270822
10120,16.0237468973008,17.2286176734708,16.5397659939456,15.8739113333333,16.1531595,16.7680294226174,-8.81380431907628,-9.64550262695134,-7.04141889804279,-12.4904748333333,-13.2709546666667,-11.1628082422041,12.9827041603996
10216,15.6538878620642,17.0540886913767,16.7186263015829,15.6575425,16.2380941666667,17.3178604358304,-11.0318975854639,-9.84782512947609,-9.85121097878626,-11.4821775,-12.27792,-8.74329529398514,14.4724015571012
10312,15.2981103068275,16.4195721976661,13.5008288149906,14.5873475,14.3755375,15.8438936786888,-13.1397152012626,-12.0996577786038,-15.2687858444778,-12.7292388333333,-14.419952,-11.3499837445142,15.0798920767901
10408,14.5016210026497,15.8471545522949,12.548887478197,14.5588061666667,13.9963943333334,14.8740848747584,-16.9983751244736,-18.9021898917847,-12.7585457670063,-12.4962241666667,-14.6099746666667,-11.9798981819235,24.5619635031631
10505,13.2093759922957,14.9583888870128,13.4367188586997,14.5196393333333,14.1728008333333,14.9707872797738,-17.1188540064826,-17.3740249606548,-15.308525458405,-12.6773033333333,-14.8529355,-12.0923671193379,12.2008096633847
10601,12.2604824230383,14.5793230917679,12.2186221721133,14.5094051666667,13.9959456666667,14.7389509427715,-17.1121264170371,-17.4537936047066,-14.2836349436466,-12.581997,-15.1436045,-12.0992506830484,17.297215160789
10698,14.2977758795992,15.6741237929119,13.2383150504095,15.067627,15.3939093333333,15.1605041488465,-16.7679785110832,-16.4501271285462,-14.6898769681538,-13.1096406666667,-15.1862761666667,-12.3976646353542,11.9189941927618
10794,14.3245847207202,15.4848416310768,13.4749463159492,14.6329231666667,14.3336928333334,15.2658576486722,-17.1267995419549,-19.1420615844222,-16.720390224466,-12.8827363333333,-14.7102228333333,-12.6136579354269,12.1765148042294
10842,14.4715191254759,15.4395803020641,13.6312627241582,14.679339,14.436738,15.6045817101232,-16.3535360807074,-14.4363355106182,-14.4613570743938,-12.7016985,-14.3505031666667,-12.3452479811107,13.7975951246562
10938,15.0727677736919,16.2084801352122,14.0841535642341,15.144342,15.3325046666667,16.5745025453394,-12.7639041124617,-13.4750238496587,-14.4822918038285,-13.3052245,-14.6587751666667,-13.1956594915915,7.57368349045436
10986,15.2204055658077,16.8766690134501,15.3069381927349,15.3078053333333,15.6296028333333,15.5063479485711,-13.1151193186721,-15.4213026718421,-12.5296143964153,-11.6559926666667,-14.5433943333333,-10.1271515802216,12.3147330867735
2022.69,16.5578442886453,17.0177843479663,16.6088597116379,16.001625,15.567128,16.1041728879133,-3.20131929280297,-3.83499544590944,-8.9436170661254,-7.60709483333333,-6.23719266666666,-6.6698758789771,15.2701916550942
5808.11,16.5123947451577,16.7161909053388,14.8932797354066,15.6446926666667,15.3882978333333,15.9629481113623,-2.18129220056527,-1.20320857855155,-4.5573993791749,-4.78613183333333,-4.58285016666666,-4.42627183426337,26.1868517425721
7106.107,16.6842646674602,17.1739610246024,16.0452470295107,15.251371,15.308988,16.0330194969062,-2.28398303074565,-1.22125988604577,-5.18273488656168,-6.432067,-5.3659325,-6.92105269071635,29.6656743856036
8667.1,16.74514834731,18.1474768302949,16.7880891417269,16.5872013333333,16.6022846666667,17.377632770258,-2.24642016770632,-3.10629459581027,-7.27006852813458,-7.12787416666667,-6.75450233333333,-8.26923674419786,21.0381603033868
9723.519,15.9651573392381,16.1720274715355,13.8464607915979,14.8109223333333,14.7479773333333,15.9611635054409,-6.89014551434166,-9.18139005245274,-13.8119270174835,-8.84395766666667,-8.80279183333333,-11.2007220734816,8.74126930283212
10960.19,11.4041695145286,12.7919823777342,11.7576663440034,13.2553126666667,13.023029,12.2414057012586,-11.6554175360411,-11.6548855866492,-7.50973574658094,-11.0060436666667,-11.5544931666667,-12.527972270713,14.2131437371442
3158.316,15.1686277569115,15.3487018638474,13.6542711890776,15.4476038333333,15.1578041666667,16.1142650798829,-4.4013146448555,-1.58281922237554,-6.35869841862832,-5.818733,-5.38191866666667,-4.78144526016244,17.3635004613466
10357.37,15.3261341032571,16.1077769574843,12.6143927744156,14.7199165,14.2497866666667,15.2838949828602,-7.11802021950661,-10.5936782749294,-15.1631627744635,-9.912867,-11.2199928333333,-10.3413701960557,12.2125598829166
3536.858,16.2728962309291,15.7056727959401,15.0497085598905,15.0663265,14.5803046666667,16.3786817205368,-6.04996682485689,-5.72136958081127,-8.9082553565869,-5.50417466666667,-5.62827116666667,-7.65142067437331,26.4137977353336
10568.65,14.0686963863762,15.0113853909698,11.7299233221528,14.7678846666667,14.4729865,14.7430034242669,-14.8412739777583,-13.2273681055102,-14.5702005363882,-12.9160918333333,-14.5474143333333,-10.3889392814995,9.85204102157456
2779.774,15.7274130334409,15.4993426966202,15.6379686710178,15.08229,14.9453135,15.9921372957209,-6.5143027328061,-5.11033831804304,-9.46863110011728,-6.57569283333333,-6.1493795,-4.97703847082768,17.3217472270413
10779.94,12.9676973327997,14.0327447988834,12.7855411580797,14.3244056666667,14.0494755,14.7008037887159,-12.754154703172,-12.2029666485314,-10.320274266784,-12.4968343333333,-13.4213483333333,-11.3506299042219,15.161961560715
129.9799,16.3248231097679,16.4267056299383,16.1015358809902,15.3038318333333,15.2486556666667,16.4240955400329,-5.74976656594383,-5.64254972597026,-7.11384789817363,-7.382799,-7.1503265,-8.48395674968473,14.544578177436
4293.942,15.9916285046995,15.8729635686671,13.7965806956033,15.678969,15.1726533333333,16.3476444005957,-3.14872386212866,-3.925917339135,-9.55388380674196,-5.54146166666667,-5.33123983333334,-6.19467075293714,34.7686210624541
6364.395,16.5405573245335,16.5908481444925,16.2749937412818,14.9848588333333,14.8959501666667,16.2528402871001,-2.87634988043358,-0.550343191382229,-5.9403901515653,-5.48747833333334,-4.1331215,-6.56939794728919,35.5000376279039
7847.82,16.9483866024012,18.8507162038626,16.7680018807361,16.4366363333333,16.4437483333333,17.2154001490915,-2.11883882483759,-0.205459306247954,-5.57221903936414,-4.42015983333333,-4.1289625,-5.02161115095934,33.3431410393253
9512.235,16.0799471812238,16.319422528681,15.3856296141183,15.3864536666667,15.6056823333333,16.726107258429,-6.38206942548618,-4.93159095001305,-7.67028898090824,-6.19440266666667,-7.14883466666667,-5.68462061733998,17.5818586411803
887.0638,15.8345917518465,15.1869899829348,14.7828017332087,15.0466433333333,15.0808475,15.1753517247844,-6.27698505878365,-7.18897555325865,-17.6898030372964,-6.13162933333334,-6.17025433333333,-6.80460611773665,25.1387378558857
4672.484,16.3649853076874,15.9092714576433,14.9156056884173,15.048316,14.8832008333333,16.0124445116835,-5.38785211360034,-4.12182538895712,-8.72576429840478,-6.1038455,-5.53141166666667,-6.20684936890897,27.4873050551281
